,Semilla,Algoritmo,Kilometros,Evaluaciones,Iteraciones,Limite Vecinos,Solucion
0,52729629,Simulated_annealing,673.0456629409193,583,140,110,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,52729629,Simulated_annealing,673.0456629409193,583,140,140,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,52729629,Simulated_annealing,673.0456629409193,700,160,20,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,52729629,Simulated_annealing,673.0456629409193,637,160,50,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,52729629,Simulated_annealing,673.0456629409193,643,160,80,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,52729629,Simulated_annealing,673.0456629409193,643,160,110,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,52729629,Simulated_annealing,673.0456629409193,643,160,140,[12  7 13  6  8 13  8  9  6 10 10 18  8 13 19 60]
0,113733000,Simulated_annealing,748.7512426694778,747,80,20,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 18 67]
0,113733000,Simulated_annealing,751.300643672409,456,80,50,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,453,80,80,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,449,80,110,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,449,80,140,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,748.7512426694778,806,100,20,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 18 67]
0,113733000,Simulated_annealing,751.300643672409,514,100,50,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,511,100,80,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,507,100,110,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,507,100,140,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,748.7512426694778,863,120,20,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 18 67]
0,113733000,Simulated_annealing,751.300643672409,573,120,50,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,570,120,80,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,566,120,110,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,566,120,140,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,748.7512426694778,923,140,20,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 18 67]
0,113733000,Simulated_annealing,751.300643672409,631,140,50,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,628,140,80,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,624,140,110,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,624,140,140,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,748.7512426694778,983,160,20,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 18 67]
0,113733000,Simulated_annealing,751.300643672409,690,160,50,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,687,160,80,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,683,160,110,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
0,113733000,Simulated_annealing,751.300643672409,683,160,140,[ 6  7 13  6  8 13  8  9  6 10 10 18  8 13 17 68]
